location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2812665,"VLSB","pm25",2.55,"µg/m³","2024-04-27T06:05:51Z","2024-04-26T23:05:51-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.24,"µg/m³","2024-04-27T06:22:57Z","2024-04-26T23:22:57-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.73,"µg/m³","2024-04-27T06:40:04Z","2024-04-26T23:40:04-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.33,"µg/m³","2024-04-27T06:57:11Z","2024-04-26T23:57:11-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.34,"µg/m³","2024-04-27T07:14:18Z","2024-04-27T00:14:18-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.25,"µg/m³","2024-04-27T07:31:24Z","2024-04-27T00:31:24-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.01,"µg/m³","2024-04-27T07:48:31Z","2024-04-27T00:48:31-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.4,"µg/m³","2024-04-27T08:05:37Z","2024-04-27T01:05:37-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.26,"µg/m³","2024-04-27T08:22:44Z","2024-04-27T01:22:44-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.82,"µg/m³","2024-04-27T08:39:50Z","2024-04-27T01:39:50-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.2,"µg/m³","2024-04-27T08:56:57Z","2024-04-27T01:56:57-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.86,"µg/m³","2024-04-27T09:14:04Z","2024-04-27T02:14:04-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.47,"µg/m³","2024-04-27T09:31:11Z","2024-04-27T02:31:11-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.27,"µg/m³","2024-04-27T09:48:17Z","2024-04-27T02:48:17-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.14,"µg/m³","2024-04-27T10:05:24Z","2024-04-27T03:05:24-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.83,"µg/m³","2024-04-27T10:22:31Z","2024-04-27T03:22:31-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",1.73,"µg/m³","2024-04-27T10:39:38Z","2024-04-27T03:39:38-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.9,"µg/m³","2024-04-27T10:56:44Z","2024-04-27T03:56:44-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",3.07,"µg/m³","2024-04-27T11:13:51Z","2024-04-27T04:13:51-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.72,"µg/m³","2024-04-27T11:30:58Z","2024-04-27T04:30:58-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.54,"µg/m³","2024-04-27T11:48:05Z","2024-04-27T04:48:05-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.42,"µg/m³","2024-04-27T12:05:12Z","2024-04-27T05:05:12-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.45,"µg/m³","2024-04-27T12:22:19Z","2024-04-27T05:22:19-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",1.84,"µg/m³","2024-04-27T12:39:26Z","2024-04-27T05:39:26-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
2812665,"VLSB","pm25",2.45,"µg/m³","2024-04-27T12:56:33Z","2024-04-27T05:56:33-07:00","America/Los_Angeles",37.87148,-122.26221,,,,"Clarity","Clarity"
